origin_stem_word,counterfactual_stem_word,count,origin_word,counterfactual_word
employe,passeng,1,employee,PASSENGER
elk,anim,1,elk,animal
electron,screen,1,electronics,screen
eleph,water,1,elephant,water
eleph,pond,1,elephant,pond
eleph,paper,1,elephant,paper
eleph,object,1,elephant,object
eleph,oak,1,elephant,oak
eleph,man,1,elephant,man
eleph,lion,1,elephant,lion
eleph,gorilla,1,elephant,gorilla
eleph,fur,1,elephant,fur
eleph,cow,1,elephant,cows
eleph,calf,1,elephant,calf
eleph,boy,1,elephant,boys
electron,stuff,1,electronics,stuff
farm,barren,1,farm,barren
farm,forest,1,farm,forest
handl,basket,1,handle,baskets
finger,bullet,1,finger,bullet
figurin,thing,1,figurines,things
figurin,pen,1,figurines,pen
figurin,book,1,figurines,book
fighter,ski,1,fighter,skiing
fighter,cargo,1,fighter,cargo
fight,convers,1,fight,conversation
fielder,desert,1,fielder,desert
field,villag,1,field,village
field,vacat,1,field,vacation
field,track,1,field,tracks
field,town,1,field,town
field,tabl,1,field,table
field,stall,1,field,stall
field,space,1,field,space
field,school,1,field,school
field,rooftop,1,field,rooftop
field,rock,1,field,rock
field,pond,1,field,pond
field,platform,1,field,platform
field,place,1,field,place
field,pitch,1,field,pitch
field,photo,1,field,photo
field,pen,1,field,pen
field,pastur,1,field,pasture
field,nest,1,field,nests
field,lane,1,field,lane
field,hous,1,field,house
field,highway,1,field,highway
field,gate,1,field,gate
file,jam,1,files,jam
finger,girl,1,finger,girl
farm,woodland,1,farm,woodland
fire,barbecu,1,fire,barbecue
flag,ground,1,flag,ground
flag,car,1,flag,car
flag,bush,1,flag,bushes
flag,bu,1,flag,bus
flag,bird,1,flag,bird
flag,bend,1,flag,bending
flag,behind,1,flag,behind
fish,stripe,1,fish,stripes
fish,steak,1,fish,steak
fish,sit,1,fish,sits
fish,patrol,1,fish,patrol
fish,cours,1,fish,course
fish,anim,1,fish,animal
firewood,cow,1,firewood,cows
firetruck,truck,1,firetruck,truck
fireplac,sofa,1,fireplace,sofa
fireplac,fireplac,1,fireplace,fireplace
fireplac,coupl,1,fireplace,couple
fireplac,couch,1,fireplace,couch
fireplac,comput,1,fireplace,computer
fireplac,bed,1,fireplace,bed
fire,toy,1,fire,toy
fire,storm,1,fire,storm
fire,metal,1,fire,metal
fire,light,1,fire,lights
fire,ga,1,fire,gas
fire,dozen,1,fire,dozen
fire,cross,1,fire,cross
fire,candl,1,fire,candle
field,flock,1,field,flock
field,field,1,field,field
field,ditch,1,field,ditch
field,distanc,1,field,distance
fenc,camera,1,fence,camera
fenc,bush,1,fence,bushes
fenc,brush,1,fence,brush
fenc,bridg,1,fence,bridge
fenc,brick,1,fence,brick
fenc,branch,1,fence,branch
fenc,box,1,fence,boxes
fenc,basket,1,fence,baskets
fenc,bar,1,fence,bar
femal,parent,1,females,parent
femal,kid,1,females,kids
feet,photo,1,feet,photo
feet,finger,1,feet,finger
feeder,tree,1,feeder,tree
feeder,hors,1,feeder,horse
feeder,duck,1,feeder,ducks
feeder,branch,1,feeder,branch
feed,rice,1,feed,rice
feed,popcorn,1,feed,popcorn
fee,meter,1,fees,meter
fedora,on,1,fedora,on
fedora,jean,1,fedora,jeans
featur,floor,1,features,floor
father,friend,1,fathers,friends
fashion,cloth,1,fashion,clothes
farmer,store,1,farmer,store
farmer,man,1,farmer,man
farmer,goat,1,farmer,goats
farmer,famili,1,farmer,family
fenc,circl,1,fence,circle
fenc,cliff,1,fence,cliff
fenc,fenc,1,fence,fence
fenc,truck,1,fence,truck
field,desert,1,field,desert
field,day,1,field,day
field,child,1,field,childs
field,chair,1,field,chairs
field,cave,1,field,cave
field,build,1,field,building
field,boy,1,field,boys
field,box,1,field,boxes
field,bicycl,1,field,bicycle
field,basketbal,1,field,basketball
field,background,1,field,background
ferri,fish,1,ferry,fish
fenc,window,1,fence,window
fenc,tent,1,fence,tent
fenc,hill,1,fence,hill
fenc,tear,1,fence,tears
fenc,straw,1,fence,straw
fenc,someon,1,fence,someone
fenc,scoreboard,1,fence,scoreboard
fenc,school,1,fence,school
fenc,roof,1,fence,roof
fenc,right,1,fence,right
fenc,restaur,1,fence,restaurant
fenc,railway,1,fence,railway
fenc,pillar,1,fence,pillars
fenc,pile,1,fence,pile
fenc,lamp,1,fence,lamp
fenc,home,1,fence,home
duvet,bathroom,1,duvet,bathroom
dust,storm,1,dust,storm
dust,snow,1,dust,snow
district,mall,1,district,mall
distanc,video,1,distance,video
distanc,turtl,1,distance,turtle
distanc,sydney,1,distance,Sydney
distanc,dark,1,distance,dark
display,stick,1,displays,stick
display,standbi,1,displays,standby
display,sign,1,displays,sign
display,show,1,displays,shows
display,shelv,1,displays,shelves
display,restaur,1,displays,restaurant
display,pot,1,displays,pots
display,pillow,1,displays,pillow
display,pile,1,displays,pile
display,oil,1,displays,oil
display,offer,1,displays,offer
display,ledg,1,displays,ledge
display,guest,1,displays,guests
display,glass,1,displays,glass
display,enclosur,1,displays,enclosure
display,chair,1,displays,chairs
display,candl,1,displays,candle
display,campu,1,displays,campus
display,board,1,displays,board
display,basket,1,displays,baskets
dispens,worker,1,dispenser,workers
dispens,bowl,1,dispenser,bowl
disk,water,1,disk,water
disk,book,1,disk,book
dishwash,kitchen,1,dishwasher,kitchen
distanc,window,1,distance,window
ditch,park,1,ditch,park
dust,smoke,1,dust,smoking
doberman,dog,1,doberman,dogs
dog,lion,1,dogs,lion
dog,hydrant,1,dogs,hydrant
dog,highway,1,dogs,highway
dog,ground,1,dogs,ground
dog,frisbe,1,dogs,Frisbee
dog,friend,1,dogs,friends
dog,foot,1,dogs,foot
dog,food,1,dogs,food
dog,follow,1,dogs,follows
dog,figur,1,dogs,figure
dog,field,1,dogs,field
dog,famili,1,dogs,family
dog,driver,1,dogs,driver
dog,curtain,1,dogs,curtains
dog,chicken,1,dogs,chicken
dog,car,1,dogs,car
dog,burger,1,dogs,burger
dog,bunni,1,dogs,bunny
dog,book,1,dogs,book
dog,board,1,dogs,board
dog,bike,1,dogs,bike
dog,bed,1,dogs,bed
dock,sunset,1,dock,sunset
dock,river,1,dock,river
dock,pier,1,dock,pier
dock,pass,1,dock,pass
dock,home,1,dock,home
dock,dock,1,dock,dock
dock,bridg,1,dock,bridge
dish,thing,1,dish,things
dish,tabl,1,dish,table
dish,sandwich,1,dish,sandwich
dish,rice,1,dish,rice
dirt,car,1,dirt,car
dirt,blood,1,dirt,blood
dirt,bicycl,1,dirt,bicycle
dirt,berlin,1,dirt,Berlin
dirt,air,1,dirt,air
direct,window,1,direction,window
direct,up,1,direction,up
direct,graffiti,1,direction,graffiti
direct,flag,1,direction,flag
direct,boy,1,direction,boys
dip,salad,1,dip,salad
dip,fri,1,dip,fries
dinosaur,flower,1,dinosaur,flower
dinosaur,face,1,dinosaur,face
dinosaur,dinosaur,1,dinosaur,dinosaur
dinner,picnic,1,dinner,picnic
dinner,curri,1,dinner,curry
dinner,busi,1,dinner,business
dinner,box,1,dinner,boxes
dinett,end,1,dinette,end
diner,women,1,Diners,Women
diner,restaur,1,Diners,restaurant
diner,home,1,Diners,home
diner,contact,1,Diners,contact
dine,round,1,dining,round
dine,pool,1,dining,pool
dime,corner,1,dime,corner
dig,cat,1,digs,cat
dig,air,1,digs,air
dirt,collis,1,dirt,collision
dirt,dam,1,dirt,dam
dirt,dark,1,dirt,dark
dirti,coffe,1,dirty,coffee
dish,potato,1,dish,potatoes
dish,pint,1,dish,pint
dish,peopl,1,dish,people
dish,mirror,1,dish,mirror
dish,item,1,dish,items
dish,box,1,dish,boxes
dish,bowl,1,dish,bowl
disc,toy,1,disc,toy
disc,footbal,1,disc,football
disc,comput,1,disc,computer
disc,bird,1,disc,bird
dirtroad,mud,1,dirtroad,mud
dirti,wwii,1,dirty,WWII
dirt,wheat,1,dirt,wheat
dirt,flower,1,dirt,flower
dirt,water,1,dirt,water
dirt,watch,1,dirt,watches
dirt,time,1,dirt,time
dirt,snow,1,dirt,snow
dirt,shade,1,dirt,shade
dirt,sand,1,dirt,sand
dirt,quad,1,dirt,quad
dirt,pool,1,dirt,pool
dirt,park,1,dirt,park
dirt,mud,1,dirt,mud
dirt,glass,1,dirt,glass
dirt,foreground,1,dirt,foreground
dirt,footbal,1,dirt,football
dog,mirror,1,dogs,mirror
dog,model,1,dogs,model
dog,mother,1,dogs,mother
doughnut,factori,1,doughnuts,factory
drink,dessert,1,drinking,dessert
drink,chair,1,drinking,chairs
drink,carrot,1,drinking,carrot
drink,cane,1,drinking,cane
drink,bottl,1,drinking,bottle
drink,bibl,1,drinking,Bible
drink,bar,1,drinking,bar
driftwood,flower,1,driftwood,flower
dresser,wall,1,dresser,wall
dress,tenni,1,dress,tennis
dress,suit,1,dress,suit
dress,shirt,1,dress,shirt
dress,mirror,1,dress,mirror
dress,hat,1,dress,hat
dress,hair,1,dress,hair
drawn,mask,1,drawn,mask
draw,portrait,1,drawing,portrait
draw,photo,1,drawing,photo
drain,shower,1,drain,shower
dragon,row,1,dragon,row
dragon,blue,1,dragon,blue
dr,bod,1,dr,bod
downhil,lake,1,downhill,lake
downhil,jet,1,downhill,jet
downhil,desert,1,downhill,desert
doughnut,someth,1,doughnuts,something
doughnut,sentenc,1,doughnuts,sentence
doughnut,sandwich,1,doughnuts,sandwich
doughnut,meal,1,doughnuts,meal
drink,dinner,1,drinking,dinner
drink,feed,1,drinking,feed
drink,fire,1,drinking,fire
driveway,hallway,1,driveway,hallway
dumptruck,truck,1,dumptruck,truck
dumpster,trailer,1,dumpster,trailer
dumpster,car,1,dumpster,car
dump,pickup,1,dump,pickup
dug,boy,1,dug,boys
duck,eleph,1,ducks,elephant
duck,book,1,ducks,book
duck,bodi,1,ducks,body
drysuit,boat,1,drysuit,boat
driveway,suburb,1,driveway,suburb
driveway,street,1,driveway,street
driveway,snow,1,driveway,snow
driveway,slab,1,driveway,slab
driveway,beach,1,driveway,beach
drink,friend,1,drinking,friends
driver,hay,1,driver,hay
drive,rd,1,driving,Rd
drive,peopl,1,driving,people
drive,park,1,driving,park
drink,stick,1,drinking,stick
drink,spice,1,drinking,spices
drink,pet,1,drinking,pet
drink,peopl,1,drinking,people
drink,milk,1,drinking,milk
drink,middl,1,drinking,middle
drink,her,1,drinking,her
drink,heart,1,drinking,hearts
drink,frog,1,drinking,frog
doughnut,food,1,doughnuts,food
doughnut,bun,1,doughnuts,bun
dog,other,1,dogs,others
doughnut,bread,1,doughnuts,Bread
donut,bag,1,donuts,bag
dolphin,boat,1,dolphins,boat
dolphin,beach,1,dolphins,beach
doll,toy,1,dolls,toy
doll,person,1,dolls,person
doll,girl,1,dolls,girl
doll,dog,1,dolls,dogs
doll,cat,1,dolls,cat
doll,blood,1,dolls,blood
doll,alarm,1,dolls,alarm
dog,wing,1,dogs,wings
dog,window,1,dogs,window
dog,wife,1,dogs,wife
dog,whale,1,dogs,whale
dog,wade,1,dogs,wading
dog,tv,1,dogs,TV
dog,toy,1,dogs,toy
dog,toddler,1,dogs,toddler
dog,snake,1,dogs,snakes
dog,sauc,1,dogs,sauce
dog,remot,1,dogs,remote
dog,reflect,1,dogs,reflection
dog,rat,1,dogs,rat
dog,puppi,1,dogs,puppies
dog,polic,1,dogs,police
dog,player,1,dogs,player
dog,plate,1,dogs,plate
dog,pepper,1,dogs,peppers
dog,peopl,1,dogs,people
donut,cake,1,donuts,cake
donut,cardboard,1,donuts,cardboard
donut,chees,1,donuts,cheese
door,front,1,door,front
doughnut,bag,1,doughnuts,bag
doubl,practic,1,doubles,practice
doubl,box,1,doubles,boxes
dot,sugar,1,dots,sugar
dork,guy,1,dork,guys
doorway,truck,1,doorway,truck
door,tv,1,door,TV
door,traffic,1,door,traffic
door,tool,1,door,tools
door,sky,1,door,sky
door,side,1,door,side
door,hole,1,door,hole
door,gate,1,door,gate
door,door,1,door,door
donut,chicken,1,donuts,chicken
door,coffe,1,door,coffee
door,carpet,1,door,carpet
door,bush,1,door,bushes
door,box,1,door,boxes
door,bath,1,door,baths
donut,vehicl,1,donuts,vehicles
donut,treat,1,donuts,treats
donut,pumpkin,1,donuts,pumpkin
donut,meal,1,donuts,meal
donut,handl,1,donuts,handle
donut,food,1,donuts,food
donut,cooki,1,donuts,cookies
donut,coffe,1,donuts,coffee
flag,hand,1,flag,hands
flag,hous,1,flag,house
flag,light,1,flag,lights
grain,chicken,1,grains,chicken
graffiti,sticker,1,graffiti,sticker
graffiti,sign,1,graffiti,sign
graffiti,hair,1,graffiti,hair
graffiti,flag,1,graffiti,flag
gown,bag,1,gown,bag
goos,bird,1,goose,bird
good,bread,1,good,Bread
golf,video,1,golf,video
golf,u,1,golf,U
gold,tan,1,gold,tan
gold,pink,1,gold,pink
gold,green,1,gold,green
gold,grandfath,1,gold,grandfather
goat,wolv,1,goats,wolves
goat,puppi,1,goats,puppies
goat,pig,1,goats,pigs
goat,cat,1,goats,cat
goalkeep,player,1,goalkeeper,player
glow,seat,1,glowing,seat
glove,shoe,1,glove,shoes
glove,hat,1,glove,hat
glitter,paper,1,glitter,paper
glass,woman,1,glass,woman
glass,wing,1,glass,wings
glass,window,1,glass,window
glass,tea,1,glass,tea
glass,tabl,1,glass,table
glass,someon,1,glass,someone
glass,sneaker,1,glass,sneakers
graffiti,wood,1,graffiti,wood
grandfath,wall,1,grandfather,wall
gate,line,1,gate,lines
grape,veget,1,grapes,vegetables
grass,left,1,grass,left
grass,leav,1,grass,leaves
grass,land,1,grass,land
grass,hous,1,grass,house
grass,hill,1,grass,hill
grass,hat,1,grass,hat
grass,grass,1,grass,grass
grass,gold,1,grass,gold
grass,goat,1,grass,goats
grass,garag,1,grass,garage
grass,food,1,grass,food
grass,field,1,grass,field
grass,fece,1,grass,feces
grass,dress,1,grass,dress
grass,downtown,1,grass,downtown
grass,doorway,1,grass,doorway
grass,dirt,1,grass,dirt
grass,deer,1,grass,deer
grass,debri,1,grass,debris
grass,dark,1,grass,dark
grass,corner,1,grass,corner
grass,campu,1,grass,campus
grass,border,1,grass,border
grass,banana,1,grass,banana
grass,bamboo,1,grass,bamboo
grass,backyard,1,grass,backyard
grass,anim,1,grass,animal
grass,air,1,grass,air
grapefruit,appl,1,grapefruit,apple
glass,short,1,glass,shorts
glass,school,1,glass,school
glass,scene,1,glass,scene
glass,restaur,1,glass,restaurant
girl,mask,1,girl,mask
girl,girl,1,girl,girl
girl,friend,1,girl,friends
girl,eleph,1,girl,elephant
girl,doll,1,girl,dolls
girl,dog,1,girl,dogs
girl,cook,1,girl,cooks
girl,ball,1,girl,ball
girder,slab,1,girder,slab
giraff,tree,1,giraffe,tree
giraff,eleph,1,giraffe,elephant
ginger,homeless,1,ginger,homeless
gift,card,1,gifts,cards
gentleman,worker,1,gentleman,workers
gentleman,woman,1,gentleman,woman
gentleman,waitress,1,gentleman,waitress
gentleman,person,1,gentleman,person
gentleman,peopl,1,gentleman,people
gentleman,passeng,1,gentleman,PASSENGER
gentleman,friend,1,gentleman,friends
gentleman,boy,1,gentleman,boys
gear,wive,1,gear,wives
gear,parent,1,gear,parent
gear,mask,1,gear,mask
gear,helmet,1,gear,helmet
gear,camouflag,1,gear,camouflage
gaug,pipe,1,gauge,pipe
gather,place,1,gathering,place
gather,parti,1,gathering,party
girl,report,1,girl,reporters
girl,sailor,1,girl,sailors
girl,son,1,girl,son
glass,dog,1,glass,dogs
glass,plate,1,glass,plate
glass,peopl,1,glass,people
glass,pant,1,glass,pants
glass,other,1,glass,others
glass,mouth,1,glass,mouths
glass,manhattan,1,glass,Manhattan
glass,jean,1,glass,jeans
glass,japan,1,glass,Japan
glass,hat,1,glass,hat
glass,hair,1,glass,hair
glass,gun,1,glass,guns
glass,gold,1,glass,gold
glass,fruit,1,glass,fruit
glass,comput,1,glass,computer
girl,suitcas,1,girl,suitcase
glass,closet,1,glass,closet
glass,carri,1,glass,carrying
glass,candl,1,glass,candle
glass,camera,1,glass,camera
glass,bucket,1,glass,buckets
glass,brick,1,glass,brick
glass,bowl,1,glass,bowl
glass,beer,1,glass,beer
glass,bar,1,glass,bar
glass,bakeri,1,glass,bakery
glase,sunglass,1,glases,sunglasses
glacier,road,1,glacier,road
girl,us,1,girl,US
grass,line,1,grass,lines
grass,meat,1,grass,meat
grass,middl,1,grass,middle
ground,sunset,1,ground,sunset
hair,eye,1,hair,eye
habitat,lake,1,habitat,lake
gym,park,1,gym,park
guy,sit,1,guys,sits
guy,sat,1,guys,sat
guy,protest,1,guys,protesters
guy,girl,1,guys,girl
guy,friend,1,guys,friends
guy,chef,1,guys,chef
gun,gun,1,guns,guns
guitar,piano,1,guitars,piano
guitar,music,1,guitars,music
guitar,microphon,1,guitars,microphone
guitar,furnitur,1,guitars,furniture
guin,guin,1,Guinness,Guinness
guid,crew,1,guide,crew
guest,kid,1,guests,kids
growth,symbol,1,growth,symbols
grow,cardboard,1,grow,cardboard
group,world,1,group,world
group,team,1,group,team
group,shot,1,group,shots
group,pile,1,group,pile
group,home,1,group,home
group,hairi,1,group,hairy
group,group,1,group,group
group,bunch,1,group,bunch
group,bin,1,group,bin
ground,woman,1,ground,woman
hair,nail,1,hair,nails
hair,teeth,1,hair,teeth
hairbrush,head,1,hairbrush,head
hand,arm,1,hands,arm
hand,women,1,hands,Women
hand,woman,1,hands,woman
hand,watch,1,hands,watches
hand,toilet,1,hands,toilets
hand,shop,1,hands,shop
hand,pocket,1,hands,pockets
hand,guy,1,hands,guys
hand,gun,1,hands,guns
hand,feet,1,hands,feet
hand,edit,1,hands,Edit
hand,dog,1,hands,dogs
hand,child,1,hands,childs
hand,boy,1,hands,boys
hammock,tree,1,hammock,tree
hairbrush,toy,1,hairbrush,toy
ham,rice,1,ham,rice
ham,onion,1,ham,onions
ham,mushroom,1,ham,mushrooms
halv,roll,1,halves,rolls
hallway,street,1,hallway,street
hallway,fireplac,1,hallway,fireplace
hallway,coffe,1,hallway,coffee
hallway,box,1,hallway,boxes
hall,area,1,Hall,area
half,steel,1,half,steel
half,ham,1,half,ham
half,comparison,1,half,comparison
half,box,1,half,boxes
ground,wall,1,ground,wall
ground,step,1,ground,steps
grass,pellet,1,grass,pellets
ground,sofa,1,ground,sofa
green,meat,1,green,meat
green,grass,1,green,grass
green,fruit,1,green,fruit
graze,walk,1,grazing,walk
graze,sleep,1,grazing,sleep
gray,fish,1,gray,fish
gravi,ingredi,1,gravy,ingredients
gravel,sidewalk,1,gravel,sidewalk
gravel,muddi,1,gravel,muddy
gravel,build,1,gravel,building
grass,wind,1,grass,wind
grass,wild,1,grass,wild
grass,way,1,grass,way
grass,traffic,1,grass,traffic
grass,track,1,grass,tracks
grass,toy,1,grass,toy
grass,stuff,1,grass,stuff
grass,stone,1,grass,stone
grass,soccer,1,grass,soccer
grass,snowi,1,grass,snowy
grass,sky,1,grass,sky
grass,sidewalk,1,grass,sidewalk
grass,seattl,1,grass,Seattle
grass,saturday,1,grass,Saturday
grass,sand,1,grass,sand
grass,roof,1,grass,roof
grass,properti,1,grass,property
grass,pond,1,grass,pond
grass,place,1,grass,place
green,pasta,1,green,pasta
green,potato,1,green,potatoes
green,salad,1,green,salad
grin,stare,1,grins,stares
ground,sky,1,ground,sky
ground,sidewalk,1,ground,sidewalk
ground,sculptur,1,ground,sculptures
ground,rock,1,ground,rock
ground,pond,1,ground,pond
ground,mountain,1,ground,mountain
ground,ice,1,ground,ice
ground,horizon,1,ground,horizon
ground,grass,1,ground,grass
ground,bike,1,ground,bike
groom,children,1,groom,children
groceri,stuff,1,grocery,stuff
groceri,cloth,1,grocery,clothes
grill,tabl,1,grill,table
green,soup,1,green,Soup
grill,bag,1,grill,bag
griddl,show,1,griddle,shows
griddl,lid,1,griddle,lid
grey,rainbow,1,grey,rainbow
grey,pink,1,grey,pink
grey,night,1,grey,night
grey,leather,1,grey,leather
grey,dark,1,grey,dark
grey,blue,1,grey,blue
grey,babi,1,grey,baby
greeneri,star,1,greenery,star
greeneri,berri,1,greenery,berries
greenbean,broccoli,1,greenbeans,broccoli
gate,wall,1,gate,wall
gate,field,1,gate,field
flag,line,1,flag,lines
food,plate,1,food,plate
food,pie,1,food,pie
food,number,1,food,number
food,money,1,food,money
food,ice,1,food,ice
food,ham,1,food,ham
food,grass,1,food,grass
food,friend,1,food,friends
food,fri,1,food,fries
food,food,1,food,food
food,flower,1,food,flower
food,fish,1,food,fish
food,dessert,1,food,dessert
food,cooki,1,food,cookies
food,coffe,1,food,coffee
food,chip,1,food,chips
food,chair,1,food,chairs
food,butterfli,1,food,butterflies
food,breakfast,1,food,breakfast
food,bottl,1,food,bottle
food,blood,1,food,blood
food,bacon,1,food,bacon
food,alex,1,food,Alex
foliag,rose,1,foliage,roses
foliag,desert,1,foliage,desert
foil,wood,1,foil,wood
foil,th,1,foil,th
foil,garbag,1,foil,garbage
foil,fri,1,foil,fries
foil,flour,1,foil,flour
food,pizza,1,food,pizza
food,sandwich,1,food,sandwich
gate,fenc,1,gate,fence
food,shop,1,food,shop
fork,tomato,1,fork,tomatoes
fork,stick,1,fork,stick
fork,spoon,1,fork,spoon
fork,sandwich,1,fork,sandwich
fork,plate,1,fork,plate
fork,cooki,1,fork,cookies
fork,chees,1,fork,cheese
fork,bun,1,fork,bun
fork,box,1,fork,boxes
fork,board,1,fork,board
fork,banana,1,fork,banana
fork,bag,1,fork,bag
forest,station,1,forest,station
forest,road,1,forest,road
forest,pier,1,forest,pier
forest,gate,1,forest,gate
forest,fenc,1,forest,fence
forest,crowd,1,forest,crowd
forest,cage,1,forest,cage
forest,bridg,1,forest,bridge
foreground,window,1,foreground,window
foreground,doorway,1,foreground,doorway
foreground,cloud,1,foreground,clouds
footbal,soccer,1,football,soccer
foot,head,1,foot,head
foot,hand,1,foot,hands
food,time,1,food,time
