Unnamed: 0,index,caption_1,caption_2,filename,type,image_id,source_file,destination_file,label_1,label_2,label_3,label,correct
30376,11325,Seats placed on top of an elephant that is standing outside. ,Seats placed on top of an animal that is standing outside.,158945_2,counterfactual,30376,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/158945_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30376.jpg,neither,,,caption_2,neither
30377,4269,A plate of desserts with frosting and sprinkles.,A plate of cake with frosting and sprinkles.,297396_3,counterfactual,30377,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/297396_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30377.jpg,both,,,caption_2,both
30378,15927,A baby is looking at a book while sucking a pacifier.,A baby is looking at a screen while sucking a pacifier.,317999_0,original,30378,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/317999_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30378.jpg,caption_1,,,caption_1,correct
30379,14434,A zebra looking down at a grass and dirt filled ground.,A zebra looking down at a grass and dirt filled pond.,426297_3,original,30379,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/426297_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30379.jpg,caption_2,,,caption_1,incorrect
30380,5142,a yellow and white bus a red car a street and some houses,a yellow and white bus a red car a church and some houses,499775_3,counterfactual,30380,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/499775_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30380.jpg,neither,,,caption_2,neither
30381,17872,A woman brushes her teeth with foamy toothpaste.,A girl brushes her teeth with foamy toothpaste.,445999_0,counterfactual,30381,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/445999_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30381.jpg,caption_2,,,caption_2,correct
30382,8998,People having fun riding elephants together at a park ,kids having fun riding elephants together at a park,132796_2,original,30382,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/132796_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30382.jpg,caption_1,,,caption_1,correct
30383,13690,An orange hanging alone at the end of a branch.,An orange hanging alone at the end of a rope.,386277_1,counterfactual,30383,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/386277_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30383.jpg,caption_2,,,caption_2,correct
30384,6919,A large bus parked in a parking lot ,A large car parked in a parking lot,106048_4,original,30384,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/106048_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30384.jpg,caption_1,,,caption_1,correct
30385,1892,A bathroom stall with a toilet decorated with an outdoor mountain lake theme.,A bathroom cabinet with a toilet decorated with an outdoor mountain lake theme.,288062_2,original,30385,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/288062_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30385.jpg,neither,,,caption_1,neither
30386,24359,A few men eating an assortment of foods at a table.,A few men eating an assortment of foods at a restaurant.,363666_2,counterfactual,30386,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/363666_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30386.jpg,caption_1,,,caption_2,incorrect
30387,16303,A soccer player is about to kick a soccer ball,A volleyball player is about to kick a soccer ball,135604_3,original,30387,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/135604_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30387.jpg,caption_1,,,caption_1,correct
30388,11805,A group of cows grazing in a field near a body of water.,A pair of cows grazing in a field near a body of water.,129416_0,original,30388,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/129416_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30388.jpg,caption_1,,,caption_1,correct
30389,2650,a two burner stove a door a window and a table,a two burner stove a door a chair and a table,98018_1,counterfactual,30389,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/98018_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30389.jpg,neither,,,caption_2,neither
30390,23808,Two men next to each other holding wine glasses. ,Two ladies next to each other holding wine glasses.,418062_0,counterfactual,30390,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/418062_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30390.jpg,caption_2,,,caption_2,correct
30391,21350,A lady flying a kite during the day in a park.,A girl flying a kite during the day in a park.,159399_4,original,30391,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/159399_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30391.jpg,caption_1,,,caption_1,correct
30392,1579,Two motorcycle riders are on a dirt path,Two motorcycle riders are on a collision path,37751_4,original,30392,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/37751_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30392.jpg,caption_1,,,caption_1,correct
30393,24095,a close up of a persons legs sitting on the ground,a close up of a hind legs sitting on the ground,567886_1,original,30393,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/567886_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30393.jpg,caption_2,,,caption_1,incorrect
30394,23017,Four pans of pizza set on a long table.,Four boxes of pizza set on a long table.,256916_4,counterfactual,30394,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/256916_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30394.jpg,caption_2,,,caption_2,correct
30395,20634,A very nice living room that is very clean.,A very nice dining room that is very clean.,326082_0,original,30395,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/326082_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30395.jpg,caption_1,,,caption_1,correct
30396,527,A young man takes a picture of himself in the mirror.,A young man takes a glimpse of himself in the mirror.,202228_4,original,30396,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/202228_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30396.jpg,caption_1,,,caption_1,correct
30397,21633,a baseball player talks with an umpire ,a Yankees player talks with an umpire,128748_0,counterfactual,30397,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/128748_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30397.jpg,both,,,caption_2,both
30398,8290,Two young elephants stand next to a wooden fence.,Two young elephants stand next to a wooden gate.,389316_0,counterfactual,30398,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/389316_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30398.jpg,both,,,caption_2,both
30399,6240,a close up of a fluffy sheep's face ,a close up of a fluffy sheep's tail,321887_1,counterfactual,30399,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/321887_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30399.jpg,caption_1,,,caption_2,incorrect
30400,5227,two birds flying by in front of a mountain ,two birds flying by in front of a camera,76261_3,original,30400,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/76261_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30400.jpg,caption_1,,,caption_1,correct
30401,8229,a man using his laptop while his cat looks at the screen,a man using his phone while his cat looks at the screen,177015_4,counterfactual,30401,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/177015_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30401.jpg,caption_2,,,caption_2,correct
30402,22085,There are two stuffed animals of which one appears to be a lamb and the other a bear.,There are two stuffed animals of which one appears to be a lion and the other a bear.,355610_3,original,30402,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/355610_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30402.jpg,neither,,,caption_1,neither
30403,15568,Several people posing in a field while holding frisbees.,Several kids posing in a field while holding frisbees.,13291_3,original,30403,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/13291_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30403.jpg,caption_1,,,caption_1,correct
30404,10030,a bench outdoors with an open umbrella ,a bench outdoors with an open sky,203580_2,original,30404,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/203580_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30404.jpg,caption_1,,,caption_1,correct
30405,10481,A black and white photo of a woman smoking a cigarette.,A black and white photo of a girl smoking a cigarette.,19924_4,counterfactual,30405,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/19924_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30405.jpg,caption_2,,,caption_2,correct
30406,22720,a big clock on a blue pole in a small downtown town,a big sign on a blue pole in a small downtown town,427055_0,counterfactual,30406,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/427055_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30406.jpg,caption_2,,,caption_2,correct
30407,3512,A police officer is riding a motorcycle down the street.,A police officer is riding a bicycle down the street.,499622_4,original,30407,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/499622_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30407.jpg,caption_1,,,caption_1,correct
30408,20581,A stuffed rabbit has been placed inside of a microwave oven. ,A stuffed animal has been placed inside of a microwave oven.,199681_2,counterfactual,30408,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/199681_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30408.jpg,caption_2,,,caption_2,correct
30409,14077,A person trying to reach a Frisbee in a field with high brown grass.,A boy trying to reach a Frisbee in a field with high brown grass.,259097_0,original,30409,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/259097_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30409.jpg,caption_1,,,caption_1,correct
30410,14732,Three horse running in the grass in a open area.,Three horse running in the dark in a open area.,369081_1,original,30410,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/369081_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30410.jpg,both,,,caption_1,both
30411,16472,a cupcake with pink icing in a pink paper cupcake holder next to a spoon.,a cupcake with pink icing in a pink paper cupcake holder next to a mirror.,450100_2,original,30411,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/450100_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30411.jpg,caption_1,,,caption_1,correct
